wave,fluxNorm
4399.56,0.65641
4399.62,0.48333
4399.68,0.2869
4399.74,0.23038
4399.8,0.27096
4399.86,0.36585
4399.92,0.50633
4399.98,0.71932
4400.04,0.83331
4400.1,0.80962
4400.16,0.71391
4400.22,0.61048
4400.28,0.36248
4400.34,0.26809
4400.4,0.18825
4400.46,0.21976
4400.52,0.34899
4400.58,0.46782
4400.64,0.48907
4400.7,0.42243
4400.76,0.48495
4400.82,0.6508
4400.88,0.58475
4400.94,0.65383
4401.06,0.6822
4401.12,0.67155
4401.18,0.60969
4401.24,0.53331
4401.3,0.37446
4401.36,0.33566
4401.42,0.29864
4401.48,0.29392
4401.54,0.33018
4401.6,0.37126
4401.66,0.5249
4401.72,0.68366
4401.78,0.86386
4401.84,0.94231
4401.9,0.99668
4401.96,0.99642
4402.02,1.01242
4402.08,0.97689
4402.14,0.95544
4402.2,1.00038
4402.26,0.97854
4402.32,0.97877
4402.38,0.95772
4402.44,0.92034
4402.5,0.91787
4402.56,0.92954
4402.62,0.86924
4402.68,0.88563
4402.74,0.83334
4402.8,0.85511
4402.86,0.82935
4402.92,0.77046
4402.98,0.80408
4403.04,0.73535
4403.1,0.71177
4403.16,0.61837
4403.22,0.56215
4403.28,0.47614
4403.34,0.51183
4403.4,0.55786
4403.46,0.62635
4403.52,0.7603
4403.58,0.79203
4403.64,0.8115
4403.7,0.86627
4403.76,0.89777
4403.82,0.92272
4403.88,0.88606
4403.94,0.91701
4404.06,0.79441
4404.12,0.81308
4404.18,0.82687
4404.24,0.76742
4404.3,0.7926
4404.36,0.73189
4404.42,0.68293
4404.48,0.59095
4404.54,0.51447
4404.6,0.33817
4404.66,0.26558
4404.72,0.16964
4404.78,0.16268
4404.84,0.23467
4404.9,0.36509
4404.96,0.43902
4405.02,0.52137
4405.08,0.64829
4405.14,0.72351
4405.2,0.77151
4405.26,0.90671
4405.32,0.88722
4405.38,0.84881
4405.44,0.81394
4405.5,0.79906
4405.56,0.83938
4405.62,0.87319
4405.68,0.8822
4405.74,0.86759
4405.8,0.7952
4405.86,0.821
4405.92,0.87735
4405.98,0.80196
4406.04,0.85775
4406.1,0.87471
4406.16,0.87161
4406.22,0.98164
4406.28,0.96504
4406.34,0.94159
4406.4,0.86877
4406.46,0.88375
4406.52,0.79154
4406.58,0.75307
4406.64,0.6186
4406.7,0.64875
4406.76,0.71817
4406.82,0.81246
4406.88,0.87593
4406.94,0.94683
4407.06,0.79517
4407.12,0.77313
4407.18,0.77818
4407.24,0.74073
4407.3,0.79748
4407.36,0.78986
4407.42,0.79352
4407.48,0.71978
4407.54,0.60903
4407.6,0.46914
4407.66,0.33431
4407.72,0.33655
4407.78,0.34272
4407.84,0.48389
4407.9,0.67356
4407.96,0.77316
4408.02,0.77762
4408.08,0.79556
4408.14,0.70388
4408.2,0.57944
4408.26,0.48828
4408.32,0.40336
4408.38,0.30164
4408.44,0.29201
4408.5,0.27502
4408.56,0.44621
4408.62,0.52579
4408.68,0.68725
4408.74,0.65842
4408.8,0.63842
4408.86,0.60543
4408.92,0.59349
4408.98,0.64671
4409.04,0.63249
4409.1,0.6374
4409.16,0.43249
4409.22,0.28063
4409.28,0.30735
4409.34,0.30316
4409.4,0.3159
4409.46,0.35074
4409.52,0.31167
4409.58,0.40497
4409.64,0.54374
4409.7,0.68369
4409.76,0.86264
4409.82,0.87811
4409.88,0.94241
4409.94,0.97408
4410.06,0.85409
4410.12,0.88821
4410.18,0.94983
4410.24,0.87049
4410.3,0.94538
4410.36,0.99582
4410.42,0.87112
4410.48,0.74169
4410.54,0.64311
4410.6,0.61985
4410.66,0.57548
4410.72,0.62962
4410.78,0.72539
4410.84,0.73034
4410.9,0.68722
4410.96,0.58834
4411.02,0.49006
4411.08,0.39026
4411.14,0.39471
4411.2,0.5284
4411.26,0.61055
4411.32,0.73351
4411.38,0.78847
4411.44,0.95706
4411.5,0.8467
4411.56,0.95614
4411.62,0.94188
4411.68,0.90817
4411.74,0.83898
4411.8,0.75848
4411.86,0.53635
4411.92,0.45941
4411.98,0.43658
4412.04,0.46353
4412.1,0.62952
4412.16,0.66564
4412.22,0.74011
4412.28,0.67429
4412.34,0.73252
4412.4,0.79679
4412.46,0.86679
4412.52,0.90236
4412.58,0.87448
4412.64,0.9791
4412.7,0.92941
4412.76,0.94076
4412.82,0.90384
4412.88,0.99629
4412.94,0.93472
4413.06,0.96613
4413.12,0.92361
4413.18,0.88392
4413.24,0.86867
4413.3,0.89764
4413.36,0.81397
4413.42,0.72707
4413.48,0.69827
4413.54,0.57096
4413.6,0.46436
4413.66,0.51777
4413.72,0.45984
4413.78,0.55228
4413.84,0.63612
4413.9,0.68286
4413.96,0.80206
4414.02,0.84588
4414.08,0.89738
4414.14,0.95887
4414.2,0.82331
4414.26,0.86798
4414.32,0.82974
4414.38,0.76046
4414.44,0.71424
4414.5,0.61454
4414.56,0.5672
4414.62,0.68049
4414.68,0.70536
4414.74,0.70837
4414.8,0.63618
4414.86,0.56954
4414.92,0.40854
4414.98,0.29043
4415.04,0.23193
4415.1,0.148
4415.16,0.1679
4415.22,0.24147
4415.28,0.30887
4415.34,0.38683
4415.4,0.45331
4415.46,0.34503
4415.52,0.23939
4415.58,0.16796
4415.64,0.36393
4415.7,0.46027
4415.76,0.64021
4415.82,0.77201
4415.88,0.90173
4415.94,0.94185
4416.06,0.87573
4416.12,0.87507
4416.18,0.84393
4416.24,0.84561
4416.3,0.85347
4416.36,0.76653
4416.42,0.84924
4416.48,0.76033
4416.54,0.63783
4416.6,0.61091
4416.66,0.53048
4416.72,0.35892
4416.78,0.32184
4416.84,0.28132
4416.9,0.26918
4416.96,0.37079
4417.02,0.72311
4417.08,0.73879
4417.14,0.86475
4417.2,0.9656
4417.26,0.88395
4417.32,0.83746
4417.38,0.70612
4417.44,0.65231
4417.5,0.54925
4417.56,0.43186
4417.62,0.34942
4417.68,0.21352
4417.74,0.22009
4417.8,0.26077
4417.86,0.54331
4417.92,0.62744
4417.98,0.7435
4418.04,0.78455
4418.1,0.72107
4418.16,0.63503
4418.22,0.51052
4418.28,0.39607
4418.34,0.33269
4418.4,0.28931
4418.46,0.50428
4418.52,0.66805
4418.58,0.82235
4418.64,0.9115
4418.7,0.87405
4418.76,0.69128
4418.82,0.68019
4418.88,0.63034
4418.94,0.68112
4419.06,0.77838
4419.12,0.81968
4419.18,0.95805
4419.24,0.95996
4419.3,0.86613
4419.36,0.88491
4419.42,0.96765
4419.48,0.93558
4419.54,0.95627
4419.6,0.82199
4419.66,0.81628
4419.72,0.87458
4419.78,0.86887
4419.84,0.8727
4419.9,0.94779
4419.96,0.92506
4420.02,0.88609
4420.08,0.8854
4420.14,0.92239
4420.2,0.93017
4420.26,0.82169
4420.32,0.8119
4420.38,0.75726
4420.44,0.68346
4420.5,0.58356
4420.56,0.53104
4420.62,0.45882
4420.68,0.43503
4420.74,0.53958
4420.8,0.62651
4420.86,0.77814
4420.92,0.91879
4420.98,0.89946
4421.04,0.8988
4421.1,0.86247
4421.16,0.81424
4421.22,0.74083
4421.28,0.79187
4421.34,0.71213
4421.4,0.82427
4421.46,0.87979
4421.52,0.87372
4421.58,0.82852
4421.64,0.83585
4421.7,0.68672
4421.76,0.69672
4421.82,0.5829
4421.88,0.42444
4421.94,0.36822
4422.06,0.4858
4422.12,0.64575
4422.18,0.72895
4422.24,0.89866
4422.3,0.86142
4422.36,0.83219
4422.42,0.62675
4422.48,0.44014
4422.54,0.33153
4422.6,0.28742
4422.66,0.38868
4422.72,0.50943
4422.78,0.65964
4422.84,0.69091
4422.9,0.68003
4422.96,0.63691
4423.02,0.65466
4423.08,0.58904
4423.14,0.55119
4423.2,0.46363
4423.26,0.5058
4423.32,0.58171
4423.38,0.73021
4423.44,0.85591
4423.5,0.93446
4423.56,0.92773
4423.62,0.87943
4423.68,0.87636
4423.74,0.75505
4423.8,0.71203
4423.86,0.69507
4423.92,0.65733
4423.98,0.75274
4424.04,0.74832
4424.1,0.83634
4424.16,0.72754
4424.22,0.62846
4424.28,0.54516
4424.34,0.5091
4424.4,0.58818
4424.46,0.69227
4424.52,0.70513
4424.58,0.85152
4424.64,0.82852
4424.7,0.87326
4424.76,0.92206
4424.82,0.90078
4424.88,0.96181
4424.94,0.97788
4425.06,0.90186
4425.12,0.83202
4425.18,0.83327
4425.24,0.76858
4425.3,0.60688
4425.36,0.55898
4425.42,0.43295
4425.48,0.39438
4425.54,0.45588
4425.6,0.61154
4425.66,0.73727
4425.72,0.74558
4425.78,0.78907
4425.84,0.76142
4425.9,0.83746
4425.96,0.82536
4426.02,0.77052
4426.08,0.71246
4426.14,0.76495
4426.2,0.8501
4426.26,0.88976
4426.32,0.86933
4426.38,0.99213
4426.44,0.89777
4426.5,0.92918
4426.56,0.95036
4426.62,0.96861
4426.68,0.89484
4426.74,0.90094
4426.8,0.87141
4426.86,0.8634
4426.92,0.78831
4426.98,0.68798
4427.04,0.61157
4427.1,0.45469
4427.16,0.38379
4427.22,0.24219
4427.28,0.20442
4427.34,0.22438
4427.4,0.36901
4427.46,0.57122
4427.52,0.63747
4427.58,0.7697
4427.64,0.80681
4427.7,0.8567
4427.76,0.81849
4427.82,0.71216
4427.88,0.67224
4427.94,0.68719
4428.06,0.82608
4428.12,0.78854
4428.18,0.86702
4428.24,0.99421
4428.3,1.04422
4428.36,0.89273
4428.42,0.83199
4428.48,0.7241
4428.54,0.71454
4428.6,0.70028
4428.66,0.8207
4428.72,0.91744
4428.78,0.91925
4428.84,0.90619
4428.9,0.93502
4428.96,0.92714
4429.02,0.87197
4429.08,0.83308
4429.14,0.69388
4429.2,0.63094
4429.26,0.55641
4429.32,0.5766
4429.38,0.65317
4429.44,0.78893
4429.5,0.84215
4429.56,0.92083
4429.62,0.86897
4429.68,0.86561
4429.74,0.79319
4429.8,0.5927
4429.86,0.50672
4429.92,0.38851
4429.98,0.4125
4430.04,0.44404
4430.1,0.48508
4430.16,0.52935
4430.22,0.5118
4430.28,0.53292
4430.34,0.6604
4430.4,0.599
4430.46,0.55743
4430.52,0.4384
4430.58,0.33216
4430.64,0.33487
4430.7,0.37604
4430.76,0.48317
4430.82,0.68494
4430.88,0.75924
4430.94,0.79302
4431.06,0.85281
4431.12,0.79982
4431.18,0.71777
4431.24,0.6248
4431.3,0.49986
4431.36,0.46255
4431.42,0.43094
4431.48,0.57802
4431.54,0.71688
4431.6,0.83228
4431.66,0.80955
4431.72,0.80668
4431.78,0.81137
4431.84,0.70998
4431.9,0.67161
4431.96,0.67587
4432.02,0.5247
4432.08,0.53018
4432.14,0.49329
4432.2,0.52939
4432.26,0.67082
4432.32,0.8019
4432.38,0.79748
4432.44,0.85851
4432.5,0.75485
4432.56,0.74868
4432.62,0.75037
4432.68,0.75822
4432.74,0.81787
4432.8,0.85277
4432.86,0.90708
4432.92,0.87877
4432.98,0.77267
4433.04,0.67851
4433.1,0.72631
4433.16,0.50062
4433.22,0.42569
4433.28,0.50524
4433.34,0.61533
4433.4,0.73436
4433.46,0.77333
4433.52,0.81242
4433.58,0.82061
4433.64,0.79431
4433.7,0.63278
4433.76,0.56169
4433.82,0.43417
4433.88,0.43764
4433.94,0.47442
4434.06,0.71942
4434.12,0.77316
4434.18,0.7404
4434.24,0.66845
4434.3,0.64476
4434.36,0.5536
4434.42,0.61893
4434.48,0.67333
4434.54,0.78448
4434.6,0.82819
4434.66,0.81193
4434.72,0.78085
4434.78,0.71592
4434.84,0.59524
4434.9,0.3929
4434.96,0.33378
4435.02,0.28389
4435.08,0.28571
4435.14,0.38564
4435.2,0.39118
4435.26,0.54994
4435.32,0.58778
4435.38,0.70883
4435.44,0.64179
4435.5,0.42939
4435.56,0.38795
4435.62,0.29227
4435.68,0.29148
4435.74,0.38119
4435.8,0.57924
4435.86,0.70391
4435.92,0.85007
4435.98,0.83126
4436.04,0.77165
4436.1,0.7957
4436.16,0.74674
4436.22,0.71229
4436.28,0.61187
4436.34,0.63103
4436.4,0.59435
4436.46,0.7086
4436.52,0.84809
4436.58,0.88936
4436.64,0.91387
4436.7,0.80846
4436.76,0.84472
4436.82,0.81833
4436.88,0.66561
4436.94,0.60748
4437.06,0.68468
4437.12,0.77933
4437.18,0.89207
4437.24,0.95063
4437.3,0.98424
4437.36,0.97016
4437.42,0.96758
4437.48,0.87009
4437.54,0.83054
4437.6,0.83281
4437.66,0.78989
4437.72,0.77785
4437.78,0.84053
4437.84,0.82836
4437.9,0.89421
4437.96,0.91905
4438.02,0.93261
4438.08,0.88032
4438.14,0.88253
4438.2,0.86498
4438.26,0.7345
4438.32,0.62318
4438.38,0.69319
4438.44,0.74522
4438.5,0.76821
4438.56,0.81803
4438.62,0.90596
4438.68,0.90952
4438.74,0.92664
4438.8,0.89787
4438.86,0.97778
4438.92,0.91163
4438.98,0.86531
4439.04,0.87517
4439.1,0.77986
4439.16,0.74819
4439.22,0.78085
4439.28,0.86884
4439.34,0.83793
4439.4,0.89048
4439.46,0.86732
4439.52,0.94805
4439.58,0.95284
4439.64,0.93476
4439.7,0.83288
4439.76,0.85934
4439.82,0.7697
4439.88,0.76643
4439.94,0.74314
4440.06,0.8403
4440.12,0.89395
4440.18,0.90444
4440.24,0.89438
4440.3,0.8117
4440.36,0.73664
4440.42,0.56927
4440.48,0.56083
4440.54,0.59659
4440.6,0.66264
4440.66,0.82912
4440.72,0.87762
4440.78,0.78227
4440.84,0.68214
4440.9,0.68217
4440.96,0.71777
4441.02,0.63414
4441.08,0.67716
4441.14,0.75089
4441.2,0.73305
4441.26,0.86491
4441.32,0.83001
4441.38,0.86415
4441.44,0.82542
4441.5,0.78887
4441.56,0.63816
4441.62,0.52866
4441.68,0.39999
4441.74,0.31181
4441.8,0.3961
4441.86,0.55829
4441.92,0.72278
4441.98,0.8086
4442.04,0.80952
4442.1,0.82311
4442.16,0.73658
4442.22,0.55159
4442.28,0.42236
4442.34,0.32335
4442.4,0.31095
4442.46,0.396
4442.52,0.55717
4442.58,0.60527
4442.64,0.80962
4442.7,0.7565
4442.76,0.75706
4442.82,0.54592
4442.88,0.46377
4442.94,0.35849
4443.06,0.35364
4443.12,0.38112
4443.18,0.26647
4443.24,0.34476
4443.3,0.53909
4443.36,0.6443
4443.42,0.7474
4443.48,0.63569
4443.54,0.57917
4443.6,0.44711
4443.66,0.30032
4443.72,0.21369
4443.78,0.15552
4443.84,0.13233
4443.9,0.28607
4443.96,0.43717
4444.02,0.56901
4444.08,0.68745
4444.14,0.76013
4444.2,0.79015
4444.26,0.63875
4444.32,0.59824
4444.38,0.57013
4444.44,0.37284
4444.5,0.3639
4444.56,0.2774
4444.62,0.28775
4444.68,0.33932
4444.74,0.54384
4444.8,0.77696
4444.86,0.89322
4444.92,1.04469
4444.98,1.03169
4445.04,0.95168
4445.1,0.93591
4445.16,0.92522
4445.22,0.9592
4445.28,0.9242
4445.34,0.8859
4445.4,0.80579
4445.46,0.81424
4445.52,0.79203
4445.58,0.83265
4445.64,0.85597
4445.7,0.91061
4445.76,0.98613
4445.82,0.86145
4445.88,0.88428
4445.94,0.93047
4446.06,0.87626
4446.12,0.88217
4446.18,0.85297
4446.24,0.7466
4446.3,0.63285
4446.36,0.7277
4446.42,0.68804
4446.48,0.76528
4446.54,0.79853
4446.6,0.78474
4446.66,0.89352
4446.72,0.86904
4446.78,0.7377
4446.84,0.63318
4446.9,0.62368
4446.96,0.62355
4447.02,0.70744
4447.08,0.65172
4447.14,0.59078
4447.2,0.62971
4447.26,0.70616
4447.32,0.81721
4447.38,0.83776
4447.44,0.89546
4447.5,0.76323
4447.56,0.71368
4447.62,0.59488
4447.68,0.38221
4447.74,0.34991
4447.8,0.34387
4447.86,0.49752
4447.92,0.67907
4447.98,0.77659
4448.04,0.87583
4448.1,0.98269
4448.16,1.02901
4448.22,0.90177
4448.28,0.97936
4448.34,0.92037
4448.4,0.94033
4448.46,0.95449
4448.52,0.97283
4448.58,0.98702
4448.64,0.95755
4448.7,0.95663
4448.76,0.95561
4448.82,0.95148
4448.88,0.97263
4448.94,0.96029
4449.06,0.84347
4449.12,0.70144
4449.18,0.64991
4449.24,0.57416
4449.3,0.59227
4449.36,0.62615
4449.42,0.65198
4449.48,0.75436
4449.54,0.82344
4449.6,0.77059
4449.66,0.78497
4449.72,0.71074
4449.78,0.65977
4449.84,0.72602
4449.9,0.80262
4449.96,0.8821
4450.02,0.85812
4450.08,0.83605
4450.14,0.83859
4450.2,0.73763
4450.26,0.56304
4450.32,0.38096
4450.38,0.36806
4450.44,0.23856
4450.5,0.22537
4450.56,0.29821
4450.62,0.39382
4450.68,0.48864
4450.74,0.55011
4450.8,0.56465
4450.86,0.66723
4450.92,0.65957
4450.98,0.72754
4451.04,0.84007
4451.1,0.97194
4451.16,1.02139
4451.22,1.00209
4451.28,0.97128
4451.34,0.88207
4451.4,0.83552
4451.46,0.6926
4451.52,0.58656
4451.58,0.48544
4451.64,0.50801
4451.7,0.57092
4451.76,0.71757
4451.82,0.89939
4451.88,0.89309
4451.94,0.83545
4452.06,0.73717
4452.12,0.79151
4452.18,0.82842
4452.24,0.9567
4452.3,0.96372
4452.36,0.99813
4452.42,0.94432
4452.48,0.89279
4452.54,0.95594
4452.6,0.84307
4452.66,0.70708
4452.72,0.72245
4452.78,0.66366
4452.84,0.72054
4452.9,0.77122
4452.96,0.70794
4453.02,0.70929
4453.08,0.73598
4453.14,0.7019
4453.2,0.72193
4453.26,0.69877
4453.32,0.63928
4453.38,0.65858
4453.44,0.71411
4453.5,0.84324
4453.56,0.96234
4453.62,0.8916
4453.68,0.74964
4453.74,0.76854
4453.8,0.86505
4453.86,0.85347
4453.92,0.99266
4453.98,0.96234
4454.04,0.99361
4454.1,1.00905
4454.16,0.98728
4454.22,0.87181
4454.28,0.7378
4454.34,0.53688
4454.4,0.41613
4454.46,0.41718
4454.52,0.44004
4454.58,0.48122
4454.64,0.47594
4454.7,0.36522
4454.76,0.26245
4454.82,0.28561
4454.88,0.32474
4454.94,0.38198
4455.06,0.44562
4455.12,0.49174
4455.18,0.58356
4455.24,0.55238
4455.3,0.53664
4455.36,0.54473
4455.42,0.69095
4455.48,0.74997
4455.54,0.87326
4455.6,0.80071
4455.66,0.80662
4455.72,0.68303
4455.78,0.65235
4455.84,0.38986
4455.9,0.34278
4455.96,0.4091
4456.02,0.56627
4456.08,0.76106
4456.14,0.79972
4456.2,0.82225
4456.26,0.82902
4456.32,0.68577
4456.38,0.59445
4456.44,0.57125
4456.5,0.60157
4456.56,0.57722
4456.62,0.52853
4456.68,0.49686
4456.74,0.56868
4456.8,0.74195
4456.86,0.83713
4456.92,0.85492
4456.98,0.82334
4457.04,0.73516
4457.1,0.70632
4457.16,0.79388
4457.22,0.79824
4457.28,0.84439
4457.34,0.7177
4457.4,0.55208
4457.46,0.48851
4457.52,0.44381
4457.58,0.54192
4457.64,0.64717
4457.7,0.78167
4457.76,0.85927
4457.82,0.88715
4457.88,0.84878
4457.94,0.83713
4458.06,0.57418
4458.06,0.57455
4458.12,0.49145
4458.12,0.49181
4458.18,0.43727
4458.18,0.43757
4458.24,0.45436
4458.24,0.45469
4458.3,0.52589
4458.3,0.52622
4458.36,0.56888
4458.36,0.56927
4458.42,0.67406
4458.42,0.67452
4458.48,0.67612
4458.48,0.67656
4458.54,0.62424
4458.54,0.62467
4458.6,0.74779
4458.6,0.74825
4458.66,0.81516
4458.66,0.81572
4458.72,0.92129
4458.72,0.92189
4458.78,1.01974
4458.78,1.0204
4458.84,0.78678
4458.84,0.78728
4458.9,0.74608
4458.9,0.7466
4458.96,0.60158
4458.96,0.602
4459.02,0.37861
4459.02,0.37884
4459.08,0.26789
4459.08,0.26809
4459.14,0.2543
4459.14,0.2545
4459.2,0.30007
4459.2,0.30026
4459.26,0.40329
4459.26,0.40356
4459.32,0.4868
4459.32,0.48712
4459.38,0.58187
4459.38,0.58227
4459.44,0.66643
4459.44,0.6669
4459.5,0.73774
4459.5,0.73822
4459.56,0.87081
4459.56,0.87141
4459.62,0.90283
4459.62,0.90345
4459.68,0.85913
4459.68,0.8597
4459.74,0.78727
4459.74,0.78778
4459.8,0.75515
4459.8,0.75564
4459.86,0.82914
4459.86,0.82968
4459.92,0.85127
4459.92,0.85182
4459.98,0.91963
4459.98,0.92024
4460.04,0.96376
4460.04,0.96442
4460.1,0.83412
4460.1,0.83469
4460.16,0.6389
4460.16,0.63932
4460.22,0.49977
4460.22,0.50012
4460.28,0.47666
4460.28,0.47696
4460.34,0.55293
4460.34,0.55327
4460.4,0.65615
4460.4,0.65657
4460.46,0.82439
4460.46,0.82496
4460.52,0.81506
4460.52,0.81562
4460.58,0.99224
4460.58,0.99292
4460.64,0.98788
4460.64,0.98857
4460.7,0.90535
4460.7,0.90596
4460.76,0.9504
4460.76,0.95105
4460.82,0.91066
4460.82,0.91127
4460.88,0.89468
4460.88,0.89527
4460.94,0.82616
4460.94,0.82671
4461.06,0.65782
4461.06,0.65829
4461.12,0.463
4461.12,0.46334
4461.18,0.33985
4461.18,0.34008
4461.24,0.40198
4461.24,0.40227
4461.3,0.43145
4461.3,0.43176
4461.36,0.44392
4461.36,0.44423
4461.42,0.39426
4461.42,0.39452
4461.48,0.36597
4461.48,0.36621
4461.54,0.32718
4461.54,0.32741
4461.6,0.23987
4461.6,0.24002
4461.66,0.23424
4461.66,0.23441
4461.72,0.35402
4461.72,0.35427
4461.78,0.4028
4461.78,0.40309
4461.84,0.51257
4461.84,0.51292
4461.9,0.54452
4461.9,0.54489
4461.96,0.46778
4461.96,0.46812
4462.02,0.43616
4462.02,0.43645
4462.08,0.49414
4462.08,0.49448
4462.14,0.56292
4462.14,0.5633
4462.2,0.63039
4462.2,0.63084
4462.26,0.72965
4462.26,0.73014
4462.32,0.7271
4462.32,0.72757
4462.38,0.64028
4462.38,0.6407
4462.44,0.55752
4462.44,0.55789
4462.5,0.55608
4462.5,0.55644
4462.56,0.68251
4462.56,0.68296
4462.62,0.80606
4462.62,0.80658
4462.68,0.89864
4462.68,0.89922
4462.74,0.8882
4462.74,0.88877
4462.8,0.92332
4462.8,0.92394
4462.86,0.80724
4462.86,0.80777
4462.92,0.71073
4462.92,0.71124
4462.98,0.60004
4462.98,0.60045
4463.04,0.5913
4463.04,0.59171
4463.1,0.6228
4463.1,0.62322
4463.16,0.68709
4463.16,0.68755
4463.22,0.80881
4463.22,0.80936
4463.28,0.80626
4463.28,0.80681
4463.34,0.77211
4463.34,0.7726
4463.4,0.75469
4463.4,0.75522
4463.46,0.69089
4463.46,0.69131
4463.52,0.7325
4463.52,0.73301
4463.58,0.87373
4463.58,0.87432
4463.64,0.94575
4463.64,0.94637
4463.7,0.89959
4463.7,0.90018
4463.76,1.03162
4463.76,1.03228
4463.82,1.0476
4463.82,1.04831
4463.88,0.92048
4463.88,0.9211
4463.94,0.88447
4463.94,0.88507
4464.06,0.87438
4464.12,0.82708
4464.18,0.76674
4464.24,0.63985
4464.3,0.49116
4464.36,0.34125
4464.42,0.27529
4464.48,0.25984
4464.54,0.29097
4464.6,0.30351
4464.66,0.32521
4464.72,0.37245
4464.78,0.46575
4464.84,0.56495
4464.9,0.69413
4464.96,0.76609
4465.02,0.83935
4465.08,0.86482
4465.14,0.82616
4465.2,0.85035
4465.26,0.87399
4465.32,0.87556
4465.38,0.82554
4465.44,0.83317
4465.5,0.80557
4465.56,0.84606
4465.62,0.82426
4465.68,0.81932
4465.74,0.76235
4465.8,0.76226
4465.86,0.79378
4465.92,0.86505
4465.98,0.93789
4466.04,0.90211
4466.1,0.98841
4466.16,0.91661
4466.22,0.83434
4466.28,0.7801
4466.34,0.67966
4466.4,0.55162
4466.46,0.35517
4466.52,0.25705
4466.58,0.30239
4466.64,0.36803
4466.7,0.52059
4466.76,0.66509
4466.82,0.65658
4466.88,0.67835
4466.94,0.68588
4467.06,0.75715
4467.12,0.78946
4467.18,0.769
4467.24,0.6974
4467.3,0.64817
4467.36,0.63069
4467.42,0.6099
4467.48,0.63285
4467.54,0.75024
4467.6,0.77398
4467.66,0.80504
4467.72,0.90925
4467.78,0.85837
4467.84,0.82515
4467.9,0.82069
4467.96,0.81565
4468.02,0.79427
4468.08,0.74294
4468.14,0.68153
4468.2,0.58813
4468.26,0.46192
4468.32,0.37344
4468.38,0.25581
4468.44,0.16342
4468.5,0.14637
4468.56,0.2488
4468.62,0.35834
4468.68,0.54455
4468.74,0.66725
4468.8,0.76474
4468.86,0.8037
4468.92,0.78442
4468.98,0.73063
4469.04,0.53532
4469.1,0.43737
4469.16,0.32832
4469.22,0.32701
4469.28,0.29788
4469.34,0.27231
4469.4,0.36355
4469.46,0.4375
4469.52,0.54848
4469.58,0.66051
4469.64,0.76979
4469.7,0.81804
4469.76,0.84652
4469.82,0.89612
4469.88,0.88001
4469.94,0.89913
4470.06,0.74091
4470.12,0.71377
4470.18,0.68899
4470.24,0.72775
4470.3,0.72117
4470.36,0.6737
4470.42,0.59847
4470.48,0.50173
4470.54,0.48641
4470.6,0.56636
4470.66,0.57264
4470.72,0.46399
4470.78,0.40814
4470.84,0.26864
4470.9,0.33739
4470.96,0.46664
4471.02,0.63416
4471.08,0.66738
4471.14,0.63442
4471.2,0.55657
4471.26,0.58531
4471.32,0.64067
4471.38,0.72873
4471.44,0.76101
4471.5,0.88515
4471.56,0.82966
4471.62,0.89229
4471.68,0.84698
4471.74,0.77499
4471.8,0.89311
4471.86,1.01466
4471.92,0.91999
4471.98,0.92093
4472.04,0.97066
4472.1,0.87942
4472.16,0.87982
4472.22,0.88204
4472.28,0.923
4472.34,0.81434
4472.4,0.78396
4472.46,0.78871
4472.52,0.79702
4472.58,0.73184
4472.64,0.63805
4472.7,0.43763
4472.76,0.4122
4472.82,0.28999
4472.88,0.25362
4472.94,0.28288
4473.06,0.55028
4473.12,0.78874
4473.18,0.91403
4473.24,1.00399
4473.3,0.95387
4473.36,1
4473.42,0.98936
4473.48,0.96028
4473.54,0.9341
4473.6,0.96896
4473.66,0.95495
4473.72,0.93203
4473.78,0.93076
4473.84,0.93992
4473.9,0.81051
4473.96,0.9722
4474.02,1.03522
4474.08,0.92126
4474.14,0.8806
4474.2,0.92057
4474.26,0.90859
4474.32,0.9066
4474.38,0.91308
4474.44,0.93688
4474.5,0.94185
4474.56,0.90984
4474.62,0.88093
4474.68,0.8093
4474.74,0.80878
4474.8,0.78386
4474.86,0.77024
4474.92,0.88407
4474.98,0.88093
4475.04,0.84904
4475.1,0.90303
4475.16,0.91023
4475.22,0.92257
4475.28,0.82685
4475.34,0.84443
4475.4,0.90306
4475.46,0.89488
4475.52,0.842
4475.58,0.87006
4475.64,0.81451
4475.7,0.77129
4475.76,0.68997
4475.82,0.66594
4475.88,0.53598
4475.94,0.42922
4476.06,0.26887
4476.12,0.39187
4476.18,0.5602
4476.24,0.70916
4476.3,0.80982
4476.36,0.92804
4476.42,0.8935
4476.48,0.90368
4476.54,0.89838
4476.6,0.91524
4476.66,1.00193
4476.72,0.96002
4476.78,0.91668
4476.84,0.97197
4476.9,0.93108
4476.96,0.96821
4477.02,0.923
4477.08,0.92689
4477.14,0.84335
4477.2,0.84083
4477.26,0.80527
4477.32,0.7601
4477.38,0.70402
4477.44,0.60427
4477.5,0.59742
4477.56,0.68392
4477.62,0.5897
4477.68,0.74432
4477.74,0.8202
4477.8,0.83611
4477.86,0.87101
4477.92,0.83294
4477.98,0.83611
4478.04,0.81421
4478.1,0.85687
4478.16,0.76425
4478.22,0.85058
4478.28,0.68762
4478.34,0.67786
4478.4,0.70775
4478.46,0.6373
4478.52,0.58953
4478.58,0.5696
4478.64,0.49253
4478.7,0.50016
4478.76,0.49427
4478.82,0.562
4478.88,0.62888
4478.94,0.6811
4479.06,0.80838
4479.12,0.84584
4479.18,0.83218
4479.24,0.84836
