MJD,magV
58463.1,15.9
58463.1,15.9
58463.1,15.9
58463.1,15.9
58463.1,15.9
58463.1,15.9
58463.1,15.9
58463.1,15.9
58463.1,15.9
58463.1,15.9
58463.1,15.9
58463.1,15.9
58463.1,15.9
58463.1,15.9
58463.2,15.6
58463.2,15.6
58463.2,15.6
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.7
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.8
58463.2,15.9
58463.2,15.9
58463.2,15.9
58463.2,15.9
58463.2,15.9
58463.2,15.9
58463.2,15.9
58463.2,15.9
58463.2,15.9
58463.2,15.9
58463.2,15.9
58463.2,15.9
58464.1,15.6
58467.7,15.7
58467.7,15.7
58467.7,15.7
58467.7,15.8
58467.7,15.8
58467.7,15.8
58467.7,15.8
58467.7,15.8
58467.7,15.8
58467.7,15.8
58467.7,15.8
58467.7,15.8
58467.7,15.8
58467.7,15.8
58467.7,15.8
58467.7,15.8
58467.7,15.9
58467.7,15.9
58467.7,15.9
58467.7,15.9
58467.7,15.9
58467.7,15.9
58467.7,15.9
58467.8,15.7
58467.8,15.7
58467.8,15.7
58467.8,15.8
58467.8,15.8
58467.8,15.8
58467.8,15.8
58467.8,15.8
58467.8,15.8
58467.8,15.8
58467.8,15.8
58467.8,15.8
58467.8,15.8
58467.8,15.8
58467.8,15.8
58467.8,15.8
58467.8,15.8
58467.8,15.8
58467.8,15.8
58467.8,15.8
58467.8,15.8
58467.8,15.8
58467.8,15.9
58467.8,15.9
58467.8,15.9
58467.8,15.9
58467.8,15.9
58467.8,15.9
58467.8,15.9
58467.8,15.9
58467.8,15.9
58467.8,15.9
58467.8,16.0
58467.9,15.7
58467.9,15.8
58467.9,15.8
58467.9,15.8
58467.9,15.8
58467.9,15.8
58467.9,15.9
58468.7,15.6
58468.7,15.6
58468.7,15.7
58468.7,15.7
58468.7,15.8
58468.7,15.8
58468.7,15.8
58468.7,15.8
58468.7,15.8
58468.7,15.8
58468.7,15.9
58468.7,15.9
58468.7,15.9
58468.7,15.9
58468.7,15.9
58468.7,15.9
58468.7,15.9
58468.7,16.0
58468.8,15.6
58468.8,15.7
58468.8,15.7
58468.8,15.7
58468.8,15.7
58468.8,15.7
58468.8,15.7
58468.8,15.7
58468.8,15.8
58468.8,15.8
58468.8,15.8
58468.8,15.8
58468.8,15.8
58468.8,15.8
58468.8,15.8
58468.8,15.9
58468.8,15.9
58468.8,15.9
58468.8,15.9
58468.8,15.9
58468.8,16.0
58468.8,16.0
58468.8,16.0
58468.8,16.1
58468.9,15.6
58468.9,15.7
58468.9,15.7
58468.9,15.8
58468.9,15.8
58469.1,15.6
58469.7,15.7
58469.7,15.8
58469.7,15.8
58469.7,15.8
58469.7,15.8
58469.7,15.8
58469.7,15.8
58469.7,15.8
58469.7,15.8
58469.7,15.8
58469.7,15.8
58469.7,15.8
58469.7,15.8
58469.7,15.8
58469.7,15.8
58469.7,15.8
58469.7,15.8
58469.7,15.8
58469.7,15.9
58469.7,15.9
58469.7,15.9
58469.7,15.9
58469.7,15.9
58469.7,15.9
58469.7,15.9
58469.8,15.7
58469.8,15.7
58469.8,15.7
58469.8,15.7
58469.8,15.7
58469.8,15.7
58469.8,15.8
58469.8,15.8
58469.8,15.8
58469.8,15.8
58469.8,15.8
58469.8,15.8
58469.8,15.8
58469.8,15.8
58469.8,15.8
58469.8,15.8
58469.8,15.8
58469.8,15.8
58469.8,15.8
58469.8,15.8
58469.8,15.8
58469.8,15.9
58469.8,15.9
58469.8,15.9
58469.8,15.9
58469.8,15.9
58469.8,15.9
58469.8,15.9
58469.8,15.9
58469.8,15.9
58469.8,15.9
58469.8,15.9
58469.9,15.8
58469.9,15.8
58469.9,15.8
58469.9,15.8
58469.9,15.8
58469.9,15.9
58469.9,15.9
58469.9,15.9
58470.7,15.6
58470.7,15.8
58470.7,15.8
58470.7,15.8
58470.7,15.8
58470.7,15.8
58470.7,15.8
58470.7,15.8
58470.7,15.8
58470.7,15.8
58470.7,15.8
58470.7,15.9
58470.7,15.9
58470.7,15.9
58470.7,15.9
58470.8,15.8
58470.8,15.8
58470.8,15.8
58470.8,15.8
58470.8,15.8
58470.8,15.8
58471.7,15.7
58471.7,15.7
58471.7,15.7
58471.7,15.7
58471.7,15.7
58471.7,15.8
58471.7,15.8
58471.7,15.8
58471.7,15.8
58471.7,15.8
58471.7,15.8
58471.7,15.8
58471.7,15.8
58471.7,15.8
58471.7,15.8
58471.7,15.8
58471.7,15.8
58471.7,15.8
58471.7,15.8
58471.7,15.8
58471.7,15.8
58471.7,15.8
58471.7,15.8
58471.7,15.9
58471.7,15.9
58471.7,15.9
58471.7,15.9
58471.7,15.9
58471.7,15.9
58471.7,15.9
58471.7,15.9
58471.7,15.9
58471.7,15.9
58471.8,15.8
58471.8,15.8
58471.8,15.8
58471.8,15.8
58472.0,15.7
58472.0,15.7
58472.0,15.7
58472.0,15.7
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.8
58472.0,15.9
58472.0,15.9
58472.0,15.9
58472.0,15.9
58472.0,15.9
58472.0,15.9
58472.0,15.9
58472.0,15.9
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.7
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.8
58472.1,15.9
58472.1,15.9
58472.1,15.9
58472.1,15.9
58472.1,15.9
58472.1,15.9
58472.1,15.9
58472.1,15.9
58472.1,15.9
58472.1,15.9
58472.1,15.9
58472.1,15.9
58472.1,15.9
58472.1,15.9
58472.2,15.7
58472.2,15.7
58472.2,15.7
58472.2,15.7
58472.2,15.7
58472.2,15.7
58472.2,15.7
58472.2,15.7
58472.2,15.7
58472.2,15.7
58472.2,15.7
58472.2,15.7
58472.2,15.7
58472.2,15.7
58472.2,15.7
58472.2,15.7
58472.2,15.7
58472.2,15.7
58472.2,15.7
58472.2,15.8
58472.2,15.8
58472.2,15.8
58472.2,15.8
58472.2,15.8
58472.2,15.8
58472.2,15.8
58472.2,15.8
58472.2,15.8
58472.2,15.8
58472.2,15.8
58472.2,15.8
58472.2,15.8
58472.2,15.8
58472.2,15.8
58472.2,15.8
58472.2,15.8
58472.2,15.8
58472.2,15.8
58472.2,15.9
58472.2,15.9
58472.2,15.9
58476.1,15.5
58476.1,15.5
58476.1,15.5
58476.1,15.5
58476.1,15.6
58476.1,15.6
58476.1,15.6
58476.1,15.6
58476.1,15.6
58476.1,15.6
58476.1,15.6
58476.1,15.6
58476.1,15.6
58476.1,15.6
58476.1,15.6
58476.1,15.6
58476.1,15.6
58476.1,15.6
58476.1,15.6
58476.1,15.6
58476.1,15.6
58476.1,15.6
58476.1,15.6
58476.1,15.7
58476.1,15.7
58476.1,15.7
58476.1,15.7
58476.1,15.7
58476.1,15.7
58476.1,15.7
58476.1,15.7
58476.1,15.7
58476.1,15.7
58476.1,15.7
58476.1,15.7
58476.1,15.7
58476.1,15.7
58476.1,15.7
58476.1,15.7
58476.1,15.7
58476.1,15.7
58476.1,15.8
58476.1,15.8
58476.1,15.8
58476.2,15.5
58476.2,15.5
58476.2,15.5
58476.2,15.5
58476.2,15.5
58476.2,15.5
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.6
58476.2,15.7
58476.2,15.7
58476.2,15.7
58476.2,15.7
58476.2,15.7
58476.2,15.7
58476.2,15.7
58476.2,15.7
58476.2,15.7
58476.2,15.7
58476.2,15.7
58476.2,15.7
58476.2,15.7
58476.2,15.7
58476.2,15.7
58476.2,15.7
58476.2,15.7
58477.1,15.6
58477.1,15.6
58477.1,15.6
58477.1,15.6
58477.1,15.7
58477.1,15.7
58477.1,15.7
58477.1,15.7
58477.1,15.7
58477.1,15.7
58477.1,15.7
58477.1,15.7
58477.1,15.7
58477.1,15.7
58477.1,15.7
58477.1,15.7
58477.1,15.7
58477.1,15.7
58477.1,15.7
58477.1,15.7
58477.1,15.7
58477.1,15.7
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.8
58477.1,15.9
58477.1,15.9
58477.1,15.9
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.7
58477.2,15.8
58477.2,15.8
58477.2,15.8
58477.2,15.8
58477.2,15.8
58477.2,15.8
58477.2,15.8
58477.2,15.8
58477.2,15.8
58477.2,15.8
58477.2,15.8
58477.2,15.8
58477.2,15.8
58477.2,15.8
58477.2,15.8
58477.2,15.8
58477.2,15.8
58477.2,15.8
58477.2,15.9
58477.2,15.9
58479.0,15.6
58484.1,15.6
58486.1,15.4
58487.0,15.4
58489.0,15.6
58489.1,15.7
58489.1,15.7
58489.1,15.8
58489.1,15.8
58489.1,15.8
58490.0,15.3
58490.0,15.7
58490.0,15.8
58490.0,15.8
58490.0,15.8
58490.0,15.8
58490.0,15.8
58490.0,15.8
58490.0,15.8
58490.0,15.8
58490.0,15.8
58490.0,15.9
58490.0,15.9
58490.1,15.7
58490.1,15.7
58490.1,15.7
58490.1,15.7
58490.1,15.8
58490.1,15.8
58490.1,15.8
58490.1,15.8
58490.1,15.8
58490.1,15.8
58490.1,15.8
58490.1,15.8
58490.1,15.8
58490.1,15.9
58492.9,15.8
58492.9,15.8
58493.0,15.7
58493.0,15.7
58493.0,15.7
58493.0,15.7
58493.0,15.7
58493.0,15.7
58493.0,15.7
58493.0,15.7
58493.0,15.7
58493.0,15.7
58493.0,15.7
58493.0,15.7
58493.0,15.7
58493.0,15.7
58493.0,15.7
58493.0,15.8
58493.0,15.8
58493.0,15.8
58493.0,15.8
58493.0,15.8
58493.0,15.8
58493.0,15.8
58493.0,15.8
58493.0,15.8
58493.0,15.8
58493.0,15.8
58493.0,15.8
58493.0,15.8
58493.0,15.9
58493.0,15.9
58493.0,15.9
58493.0,15.9
58493.0,15.9
58493.0,15.9
58495.2,15.7
58495.2,15.7
58495.2,15.7
58495.2,15.7
58495.2,15.8
58495.2,15.8
58495.2,15.8
58495.2,15.9
58495.2,15.9
58495.2,15.9
58495.2,15.9
58495.9,15.8
58496.0,15.7
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.8
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,15.9
58496.0,16.0
58496.0,16.0
58496.0,16.0
58496.0,16.0
58496.0,16.0
58496.0,16.0
58496.1,15.8
58496.1,15.8
58496.1,15.8
58496.1,15.8
58496.1,15.8
58496.1,15.8
58496.1,15.8
58496.1,15.8
58496.1,15.8
58496.1,15.8
58496.1,15.8
58496.1,15.8
58496.1,15.8
58496.1,15.8
58496.1,15.8
58496.1,15.9
58496.1,15.9
58496.1,15.9
58496.1,15.9
58496.1,15.9
58496.1,15.9
58496.1,15.9
58496.1,15.9
58496.1,15.9
58496.1,15.9
58496.1,15.9
58496.1,15.9
58496.1,15.9
58498.0,15.4
58498.0,15.6
58498.0,15.6
58498.0,15.6
58498.0,15.7
58498.0,15.7
58498.0,15.7
58498.0,15.7
58498.0,15.7
58498.0,15.7
58498.0,15.7
58498.0,15.7
58498.0,15.7
58498.0,15.7
58498.0,15.7
58498.0,15.7
58498.0,15.7
58498.0,15.7
58498.0,15.7
58498.0,15.7
58498.0,15.7
58498.0,15.7
58498.0,15.7
58498.0,15.8
58498.0,15.8
58498.0,15.8
58498.0,15.8
58498.0,15.8
58498.0,15.8
58498.0,15.8
58498.0,15.8
58498.0,15.8
58498.0,15.8
58498.0,15.8
58498.0,15.8
58498.0,15.8
58498.0,15.8
58498.0,15.8
58498.1,15.8
58498.1,15.8
58498.1,15.8
58498.1,15.8
58498.1,15.8
58498.1,15.8
58498.1,15.8
58498.1,15.8
58498.1,15.8
58498.1,15.8
58498.2,15.7
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.8
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,15.9
58498.2,16.0
58498.2,16.0
58498.2,16.0
58498.3,15.8
58498.3,15.9
58498.3,15.9
58498.3,15.9
58498.3,15.9
58498.3,15.9
58499.0,15.7
58499.0,15.7
58499.0,15.7
58499.0,15.8
58499.0,15.8
58499.0,15.8
58499.0,15.8
58499.0,15.8
58499.0,15.8
58499.0,15.8
58499.0,15.8
58499.0,15.8
58499.0,15.8
58499.0,15.8
58499.0,15.8
58499.0,15.8
58499.0,15.8
58499.0,15.8
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58499.0,15.9
58503.0,15.7
58503.0,15.8
58503.0,15.8
58503.0,15.8
58503.0,15.8
58503.0,15.8
58503.0,15.8
58503.0,15.8
58503.0,15.9
58503.0,15.9
58503.0,16.0
58503.1,15.4
58503.1,15.5
58503.1,15.6
58503.1,15.6
58503.1,15.6
58503.1,15.6
58503.1,15.6
58503.1,15.6
58503.1,15.6
58503.1,15.6
58503.1,15.6
58503.1,15.6
58503.1,15.6
58503.1,15.6
58503.1,15.6
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.7
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.8
58503.1,15.9
58503.1,15.9
58503.1,15.9
58503.2,15.6
58503.2,15.6
58503.2,15.6
58503.2,15.6
58503.2,15.6
58503.2,15.6
58503.2,15.6
58503.2,15.6
58503.2,15.6
58503.2,15.6
58503.2,15.6
58503.2,15.6
58503.2,15.6
58503.2,15.6
58503.2,15.6
58503.2,15.6
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.7
58503.2,15.8
58503.2,15.8
58503.2,15.8
58503.2,15.8
58503.2,15.8
58503.2,15.8
58503.2,15.8
58503.2,15.8
58503.2,15.8
58503.2,15.8
58503.2,15.8
58503.2,15.8
58503.2,15.8
58503.2,15.8
58503.2,15.8
58503.2,15.8
58503.2,15.9
58505.0,15.6
58505.0,15.7
58505.1,15.5
58505.1,15.5
58505.1,15.6
58505.1,15.6
58505.1,15.6
58505.1,15.6
58505.1,15.6
58505.1,15.6
58505.1,15.6
58505.1,15.6
58505.1,15.6
58505.1,15.6
58505.1,15.6
58505.1,15.6
58505.1,15.6
58505.1,15.6
58505.1,15.6
58505.1,15.6
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.7
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.8
58505.1,15.9
58505.1,15.9
58505.2,15.6
58505.2,15.6
58505.2,15.7
58505.2,15.7
58505.2,15.7
58505.2,15.8
58505.2,15.8
58505.2,15.8
58506.0,15.5
58506.0,15.5
58506.0,15.5
58506.0,15.5
58506.0,15.5
58506.0,15.5
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.6
58506.0,15.7
58506.0,15.7
58506.0,15.7
58506.0,15.7
58506.0,15.7
58506.0,15.7
58506.0,15.7
58506.0,15.7
58506.0,15.7
58506.1,15.5
58506.1,15.5
58506.1,15.5
58506.1,15.5
58506.1,15.5
58506.1,15.5
58506.1,15.6
58506.1,15.6
58506.1,15.6
58506.1,15.6
58506.1,15.6
58506.1,15.6
58506.1,15.6
58506.1,15.6
58506.1,15.6
58506.1,15.6
58506.1,15.6
58506.1,15.6
58506.1,15.6
58506.1,15.6
58506.1,15.6
58506.1,15.6
58506.1,15.7
58506.1,15.7
58508.0,15.4
58508.0,15.8
58511.9,15.8
58513.0,15.4
58514.9,15.9
58515.0,15.6
58516.0,15.4
58517.0,15.4
58525.0,15.7
58525.3,16.0
58528.3,15.6
58534.0,16.0
58534.5,15.6
58534.5,15.6
58534.5,15.7
58534.5,15.8
58534.5,15.8
58534.5,15.8
58534.5,15.8
58534.5,15.9
58534.5,15.9
58534.5,15.9
58534.5,15.9
58534.5,15.9
58534.5,15.9
58534.5,15.9
58534.5,15.9
58534.5,16.0
58534.5,16.0
58534.5,16.1
58534.6,15.6
58534.6,15.6
58534.6,15.7
58534.6,15.7
58534.6,15.7
58534.6,15.7
58534.6,15.8
58534.6,15.8
58534.6,15.8
58534.6,15.8
58534.6,15.8
58534.6,15.8
58534.6,15.8
58534.6,15.8
58534.6,15.8
58534.6,15.8
58534.6,15.8
58534.6,15.8
58534.6,15.8
58534.6,15.8
58534.6,15.8
58534.6,15.8
58534.6,15.8
58534.6,15.8
58534.6,15.8
58534.6,15.9
58534.6,15.9
58534.6,15.9
58534.6,15.9
58534.6,15.9
58534.6,15.9
58534.6,15.9
58534.6,15.9
58534.6,16.0
58534.7,15.6
58534.7,15.7
58534.7,15.7
58534.7,15.7
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.8
58534.7,15.9
58534.7,15.9
58534.7,15.9
58534.7,15.9
58534.7,15.9
58534.7,15.9
58534.7,15.9
58534.7,15.9
58534.7,15.9
58534.7,15.9
58534.7,15.9
58534.7,15.9
58534.7,15.9
58534.7,16.0
58534.7,16.0
58534.7,16.0
58534.7,16.0
58534.7,16.0
58534.7,16.0
58534.8,15.8
58534.8,15.8
58534.8,15.9
58534.8,15.9
58534.8,15.9
58534.8,15.9
58534.8,15.9
58534.8,15.9
58534.8,16.0
58534.8,16.0
58534.8,16.0
58534.8,16.0
58535.5,15.5
58535.5,15.8
58535.5,15.8
58535.5,15.8
58535.6,15.6
58535.6,15.6
58535.6,15.6
58535.6,15.7
58535.6,15.7
58535.6,15.7
58535.6,15.7
58535.6,15.7
58535.6,15.7
58535.6,15.7
58535.6,15.7
58535.6,15.7
58535.6,15.7
58535.6,15.7
58535.6,15.7
58535.6,15.7
58535.6,15.7
58535.6,15.7
58535.6,15.7
58535.6,15.7
58535.6,15.7
58535.6,15.7
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.8
58535.6,15.9
58535.6,15.9
58535.6,15.9
58535.6,15.9
58535.6,15.9
58535.6,15.9
58535.6,15.9
58535.6,16.0
58535.7,15.6
58535.7,15.6
58535.7,15.6
58535.7,15.6
58535.7,15.6
58535.7,15.6
58535.7,15.6
58535.7,15.6
58535.7,15.6
58535.7,15.7
58535.7,15.7
58535.7,15.7
58535.7,15.7
58535.7,15.7
58535.7,15.7
58535.7,15.7
58535.7,15.7
58535.7,15.7
58535.7,15.7
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.8
58535.7,15.9
58535.7,15.9
58535.7,15.9
58535.7,15.9
58535.7,15.9
58535.7,15.9
58535.7,15.9
58535.7,15.9
58535.8,15.7
58535.8,15.8
58535.8,15.8
58535.8,15.8
58535.8,15.8
58535.8,15.9
58535.8,15.9
58535.8,15.9
58535.8,15.9
58535.8,16.0
58535.8,16.1
58535.8,16.1
58535.9,15.7
58535.9,15.7
58535.9,15.7
